,gameId,win,diffLevel,diffKill,diffTower,diffDragon,diffWinrate
2857,4256902536,1,6,7,2,1,6.84
2858,4255835044,0,-1,-4,-2,-1,4.19
2859,4255634177,0,-6,-11,-2,1,-10.13
2860,4255596727,0,0,-2,1,-1,12.57
2861,4255249642,0,-4,0,-3,2,-5.89
2862,4255132397,0,1,-1,0,-1,1.02
2863,4253940936,0,-8,-25,-8,0,-41.85
2864,4253729734,0,-7,-13,-2,-1,0.17
2865,4253564605,0,-2,-2,0,1,-0.77
2866,4252862217,1,9,15,3,1,-9.39
2867,4252826194,0,-4,-10,0,0,-3.54
2868,4252606818,0,-6,-9,0,-2,8.19
2869,4252185406,0,-2,-2,0,-1,-12.16
2870,4251893101,1,1,4,1,0,-4.19
2871,4251613208,0,-3,-2,0,2,6.37
2872,4249791317,1,1,5,2,2,-0.83
2873,4249702006,0,1,-1,0,0,-6.6
2874,4246368442,0,2,-1,-1,0,-14.69
2875,4244170219,0,0,-4,-1,-2,-2.47
2876,4240629089,0,-5,-16,-4,-1,-1.42
2877,4239294965,1,3,8,0,-1,9.05
2878,4239360280,0,-9,-17,-3,-1,-4.98
2879,4239154631,1,4,4,-1,0,-0.44
2880,4238959631,1,2,2,2,1,2.85
2881,4238919333,1,1,1,1,2,-8.54
2882,4238421246,1,-1,0,-3,-1,2.01
2883,4236414700,0,-5,-13,-2,1,-2.87
2884,4236360740,1,2,2,-3,-1,5.36
2885,4236255277,1,0,0,-1,1,-3.51
2886,4235718362,0,-1,-3,-1,-1,11.06
2887,4239128913,0,-5,-6,0,0,5.15
2888,4239211064,1,3,8,1,1,1.14
2889,4236241432,0,-3,-8,-1,0,9.72
2890,4188630128,0,-2,-9,-2,-1,23.51
2891,4187588938,1,3,5,0,0,0.19
2892,4187519372,1,6,12,0,2,-10.35
2893,4180260959,0,-3,-5,0,-2,5.39
2894,4179971624,0,-3,-7,0,-1,-13.3
2895,4169690636,1,0,-2,0,2,16.12
2896,4168539301,0,-3,-8,0,-1,17.76
2897,4168480416,1,0,5,0,0,18.51
2898,4166785052,0,-4,-2,0,-1,-6.39
2899,4166706983,0,-3,-6,-2,-1,-2.74
2900,4166315910,0,-3,-5,1,0,-9.18
2901,4164374976,0,-4,-8,0,-1,-11.78
2902,4162990315,0,-2,-2,-2,0,-1.23
2903,4162812709,1,2,-3,0,-2,4.5
2904,4162715943,1,-2,-5,-2,0,-3.06
2905,4162620508,1,0,-3,1,1,-16.76
2906,4162470800,0,-6,-9,-2,-1,10.42
2907,4162420702,0,-3,-5,-2,0,-10.24
2908,4162346232,0,-3,-14,-3,-2,-10.92
2909,4161464771,0,0,3,-1,-1,-9.89
2910,4161396444,1,0,4,-1,-1,14.88
2911,4161380262,1,0,0,-1,2,-2.12
2912,4161311793,1,2,5,0,1,5.59
2913,4161223782,0,-4,-6,-2,-2,8.78
2914,4161134292,1,3,5,1,1,11.62
2915,4161081982,0,-4,-12,-2,1,-14.73
2916,4160959585,1,6,11,1,-1,18.22
2917,4160893403,0,-4,-9,-2,0,2.7
2918,4160776798,0,2,0,0,0,1.98
2919,4160675538,0,1,2,2,1,-11.92
2920,4160690173,0,0,-5,-1,-1,5.71
2921,4160516322,1,-2,-4,0,-2,29.85
2922,4159560030,1,1,6,1,-1,-0.96
2923,4159533136,0,1,-3,-1,-2,13.29
2924,4159144384,0,-8,-12,-2,1,-3.26
2925,4158783926,0,-5,-7,-2,0,4.32
2926,4158488761,0,0,0,-1,-1,8.46
2927,4158181766,0,1,3,-1,2,9.67
2928,4158104694,0,-5,-9,-2,-2,9.58
2929,4157555952,0,2,4,-1,-2,-2.74
2930,4157457707,0,0,1,2,1,6.79
2931,4156480839,0,-2,-2,0,1,-3.12
2932,4156286640,1,13,23,5,1,9.81
2933,4156039170,1,11,20,2,2,4.74
2934,4155176171,0,-1,-1,-2,-2,-17
2935,4154112020,0,-3,-4,-1,-2,-0.75
2936,4153977136,0,-1,-5,0,0,-14.83
2937,4153818165,0,-3,-4,-1,-2,16.55
2938,4153820322,1,5,10,1,2,5.53
2939,4153741356,0,0,0,-1,-2,8.21
2940,4153435784,1,1,6,1,2,6.68
2941,4152575391,1,-3,-4,0,-1,12.87
2942,4152477450,1,4,5,0,0,-12.64
2943,4152441707,1,3,5,3,0,16.83
2944,4152264346,0,-5,-10,-2,-2,5.42
2945,4152093677,0,-5,-13,-6,0,1.74
2946,4151290783,1,2,5,2,2,1.68
2947,4256388461,0,7,16,-1,1,9.76
2948,4256405712,0,-14,-6,-7,0,7.06
2949,4256361942,1,1,5,-1,2,1.7
2950,4255507581,1,2,6,-1,0,-5.47
2951,4244500890,0,-1,-2,-1,-2,-9.56
2952,4232464147,0,-4,-5,-1,-2,4.55
2953,4232269729,0,-2,-4,-2,-2,4.8
2954,4232198327,1,8,14,1,-1,-12.37
2955,4232043439,1,3,6,0,2,6.36
2956,4231893451,1,-1,2,-1,1,-4.24
2957,4231617493,0,-5,-9,-1,-1,-9.9
2958,4231309776,1,2,-3,0,0,11.05
2959,4231291190,1,2,4,1,0,5.03
2960,4231162490,0,2,1,-1,-2,7.16
2961,4229937435,0,-8,-15,-3,0,-9.67
2962,4229714493,1,-4,-9,-3,-1,2.45
2963,4229250879,0,0,-3,-2,-2,5.37
2964,4228907871,0,1,-4,0,1,-3.41
2965,4228787222,1,2,10,1,0,-3.99
2966,4228648855,0,0,-2,-1,-1,-5.19
2967,4228596160,1,2,8,0,-1,-2.21
2968,4228301981,1,2,2,1,-1,-10.54
2969,4226443025,0,-2,-2,-1,0,-1.99
2970,4226436670,0,-7,-13,-5,-2,-7.75
2971,4226381171,0,-5,-11,-1,1,11.5
2972,4226283259,1,-4,-5,-2,-2,-1.23
2973,4226198026,0,-3,-4,0,-2,4.65
2974,4226108691,0,-10,-11,-6,-1,1.43
2975,4226083164,0,-8,-11,-3,-2,-0.98
2976,4226007788,0,0,-6,-1,0,12.72
2977,4225072571,0,-3,-5,-1,-1,8.88
2978,4224997869,0,-8,-7,-6,-1,-6.29
2979,4224902690,1,4,10,-1,2,6.02
2980,4224691608,0,-2,-2,0,1,15.09
2981,4224411482,0,2,8,0,-2,-1.1
2982,4224207724,0,-5,-7,-2,1,3.6
2983,4224230621,1,8,16,3,2,18.23
2984,4224113842,1,-1,0,-1,1,-3.28
2985,4224078295,1,2,2,2,0,-8.18
2986,4224070254,1,-1,0,-1,0,-5.23
2987,4223944508,1,0,4,3,2,10.29
2988,4223839725,1,5,13,0,-1,-8.95
2989,4223902870,0,0,2,0,-1,4.13
2990,4223842164,0,-6,-2,0,0,18.55
2991,4223741305,0,-4,1,-1,-2,10.52
2992,4223664652,1,4,13,-1,2,17.98
2993,4222824073,0,-1,0,0,-2,5.8
2994,4222785247,0,-1,-2,0,-2,-12.19
2995,4222688962,0,-1,1,2,0,-6.72
2996,4222661378,1,-1,1,2,0,-13.2
2997,4222581595,1,-1,-1,-3,-2,8.6
2998,4222396051,1,7,8,1,0,1.25
2999,4222344853,1,4,10,3,2,4.7
3000,4222159058,0,-4,-10,-3,-1,6.93
3001,4221912312,1,7,6,2,0,-13.69
3002,4221723548,1,-1,-2,1,-2,7.97
3003,4221655819,0,-1,-2,-1,0,-3.5
3004,4221548537,1,0,4,-2,-1,7.41
3005,4221531495,0,-5,-12,-2,-1,-19.4
3006,4221127558,1,-1,2,-2,1,-4.24
3007,4218387113,0,-6,-12,-3,-1,-8.93
3008,4218252167,0,-1,-6,-1,-2,3.72
3009,4218183816,0,-1,-3,-1,-2,-6.88
3010,4218017118,0,0,1,-3,0,2.49
3011,4217553613,1,1,-4,0,-2,-15.44
3012,4215806213,0,-8,-8,-2,-1,-9.56
3013,4215647842,1,9,14,2,0,2.52
3014,4215548733,1,5,7,1,0,-17.54
3015,4215478550,0,-1,-1,1,-1,14.46
3016,4215438897,0,3,0,0,2,-9.92
3017,4215018671,1,1,-1,0,-1,5.82
3018,4214951560,1,4,17,1,2,6.8
3019,4214842579,1,1,7,-2,2,12.51
3020,4246447932,1,0,3,0,2,-6.3
3021,4239146175,0,-6,-19,-2,-1,-12.3
3022,4238518660,1,4,6,-1,-1,1.25
3023,4229363748,1,4,7,2,-1,9.3
3024,4226992886,0,-7,-17,-2,-2,14.75
3025,4226356212,1,-2,-2,1,-2,12.15
3026,4220012315,1,3,3,-1,0,-5.9
3027,4219804067,0,-1,-3,-2,0,26.76
3028,4213809349,0,-2,-5,-2,-2,2.31
3029,4213756584,0,-4,-13,-2,-2,-1.11
3030,4213545377,0,-5,-11,-3,-2,-1.43
3031,4208903807,1,-1,4,-1,-1,-7.58
3032,4208732158,0,-6,-13,-1,-2,0.76
3033,4204505649,0,-9,-18,-6,-1,-6.15
3034,4204437113,0,-5,-11,-2,-1,17.19
3035,4203366482,0,-3,0,1,1,13.88
3036,4203177796,0,-2,0,-1,2,-3.94
3037,4201575762,1,0,1,0,2,6.78
3038,4201286411,0,3,3,-1,0,-6.78
3039,4197530736,1,1,5,0,-2,-6.38
3040,4197094007,1,-2,3,-1,0,5.76
3041,4195280622,0,-3,-4,1,-1,-8.63
3042,4193164774,1,5,9,0,-1,-7.23
3043,4193082551,1,7,15,1,0,3.16
3044,4192978932,1,7,16,1,-2,3.93
3045,4190874017,0,-6,-10,0,-1,-6.13
3046,4190662731,1,0,2,1,-1,3.82
3047,4190037282,1,3,3,-1,-1,3.01
3048,4189789762,1,-2,0,-2,0,-8.37
3049,4189651244,1,4,15,-1,0,-7.34
3050,4188912771,1,8,12,1,-1,-11.53
3051,4250898968,0,-5,-9,-1,-2,15.49
3052,4250780086,0,-3,-10,-4,0,-5.19
3053,4250623604,1,-1,-2,1,0,-10.16
3054,4250445496,0,-6,-7,-4,-2,-5.88
3055,4248411199,1,6,10,3,2,0.48
3056,4243026879,0,-1,2,0,0,5.39
3057,4242710529,0,-6,-16,-3,-2,19.47
3058,4242447098,0,-7,-16,-4,-2,-12.74
3059,4242388197,1,2,-1,-1,1,28.89
3060,4240269900,0,-3,-4,0,1,-7.45
3061,4240321267,0,-2,0,1,-1,-2.04
3062,4240211884,0,1,7,-2,0,-9.88
3063,4240050914,1,7,12,-1,1,-11.96
3064,4239953796,1,2,3,2,0,0.64
3065,4239858087,1,7,15,1,2,1.8
3066,4232636590,0,2,-2,-1,-2,11.86
3067,4232429454,0,-1,-1,0,2,6.99
3068,4226019456,1,6,12,4,2,-11.51
3069,4225937630,0,0,-7,-2,-1,-13.72
3070,4225054178,0,-9,-21,-3,-1,9.81
3071,4223876502,0,0,0,-2,-2,3.76
3072,4223477116,1,2,8,0,-2,6.16
3073,4221946086,1,2,2,0,0,-7.59
3074,4221606095,1,1,1,0,0,5.25
3075,4221562140,1,2,5,1,2,-0.14
3076,4219707399,1,6,12,5,0,14.37
3077,4219188659,0,-3,-3,0,0,-17.88
3078,4218117523,1,3,6,-2,-1,-12.21
3079,4217205165,0,-5,-11,-8,-2,-6.9
3080,4217106208,1,0,-4,-2,-2,-1.8
3081,4216487421,1,2,3,1,2,-9.26
3082,4214590702,0,-5,-8,-1,0,-6.48
3083,4212949817,1,2,-5,0,0,-18.34
3084,4210592319,0,-3,-1,-1,1,-7.82
3085,4210356512,0,-4,-6,0,-2,4.71
3086,4210136861,0,-1,-4,-1,-2,22.68
3087,4254980130,0,1,3,1,0,-6.21
3088,4252472674,0,-7,-22,-1,-1,36
3089,4252341852,0,2,2,-1,-2,8.48
3090,4249004839,0,-2,0,-1,-2,3.73
3091,4247304149,1,0,2,-1,1,-1.09
3092,4247227411,1,-1,3,0,1,7.11
3093,4245712562,0,1,3,-2,1,4.46
3094,4244185335,1,3,1,2,0,18.13
3095,4243810499,1,0,2,0,2,11.83
3096,4243503546,0,-1,1,0,-1,-12.7
3097,4243402156,1,0,0,0,2,-4.97
3098,4241235177,1,-2,0,-3,1,5.15
3099,4235927224,1,2,5,1,1,20.26
3100,4235837562,1,-3,-2,-1,-1,12.04
3101,4231164938,1,5,8,1,1,-3.33
3102,4230928518,1,4,4,1,1,17.43
3103,4230933368,0,-7,-18,-3,-2,3.35
3104,4226926001,0,4,7,-2,1,-3.42
3105,4226475364,1,3,7,-1,1,11.18
3106,4226005872,1,6,7,3,1,1.73
3107,4224028354,0,0,-4,0,-2,-1.56
3108,4223435472,0,1,8,0,-1,-5.68
3109,4222911218,0,0,2,-1,-1,-3.03
3110,4222866453,0,-4,-7,-1,0,-4.38
3111,4222263171,0,-5,-10,-2,0,7.04
3112,4222156535,0,-6,-10,-2,-2,11.27
3113,4221524075,1,3,4,1,0,10.51
3114,4221497874,1,1,3,0,2,-10.27
3115,4221461183,1,1,0,-1,-2,0.3
3116,4221381236,1,-3,0,-1,-1,20.34
3117,4221044767,0,-2,-9,-3,-2,-0.74
3118,4221011524,1,2,-2,1,-1,-6.59
3119,4220898875,1,4,8,-3,1,-5.3
3120,4220925270,1,5,6,2,2,7.76
3121,4220845404,1,3,9,2,-1,-8.6
3122,4220622041,0,2,4,1,2,1.48
3123,4220311447,1,0,1,-1,0,-12.89
3124,4220185438,0,-2,-6,-2,-2,-8.44
3125,4219795257,0,-2,-3,-1,-1,3.93
3126,4219756100,1,1,3,-1,-2,-9.61
3127,4219657165,0,-2,-9,-5,-1,-8.59
3128,4219547547,1,1,-3,0,1,-4.6
3129,4219580046,0,-8,-23,-5,-1,-7.09
3130,4218439474,1,2,5,-1,1,10.17
3131,4218414486,1,1,4,0,0,-17.3
3132,4218378238,0,-5,-13,-2,1,3.66
3133,4217344551,1,4,5,1,2,-2.53
3134,4253354453,0,3,4,-1,-1,-2.06
3135,4247443804,0,-3,-9,-2,0,-11.99
3136,4247388760,1,2,-3,1,1,-8.23
3137,4247319035,0,-2,-2,-3,-2,16.01
3138,4244348447,1,1,7,1,1,-6.17
3139,4244227294,1,3,1,-1,0,10.75
3140,4244121896,1,0,-1,-1,-2,-17.96
3141,4242449505,1,4,8,0,-1,0.56
3142,4241173776,1,2,7,-1,0,9.13
3143,4240806773,0,-2,-7,-3,0,4
3144,4236951840,1,0,5,0,2,-0.47
3145,4236910210,1,0,1,0,2,9.48
3146,4235403128,1,5,10,0,0,-4.5
3147,4228254668,1,7,18,1,1,6.48
3148,4227433946,0,1,2,2,-2,-10.93
3149,4221315515,0,0,-4,1,-2,-6.86
3150,4218484832,0,-4,-9,-1,-2,-8.44
3151,4218411719,1,7,5,0,1,-2.26
3152,4218363924,0,3,5,0,-2,0.11
3153,4218124826,0,0,1,0,-1,4.66
3154,4218076461,0,-3,-6,0,-2,-0.04
3155,4216287297,0,-3,-2,-1,-2,7.03
3156,4216273593,0,-4,-9,-1,-1,-5.99
3157,4215789433,1,8,17,0,2,-9.26
3158,4215666020,0,-2,-6,-1,-2,-1.61
3159,4215565962,1,0,0,1,0,0.28
3160,4213492987,1,4,7,1,-1,-10.13
3161,4213386646,0,-8,-12,0,-1,9.04
3162,4213236531,1,6,6,-1,1,-1.25
3163,4212068256,1,7,14,1,-1,-3.13
3164,4211748071,1,-2,0,-1,1,0.53
3165,4211745021,0,2,-3,-2,0,5.95
3166,4211701890,0,-3,-7,-2,-2,-7.43
3167,4211654976,0,4,1,-1,2,-4.96
3168,4211661856,1,9,6,5,2,14.1
3169,4211527180,0,-6,-5,-1,0,-14.19
3170,4211530462,0,-2,-5,0,-2,-4.33
3171,4211421249,1,3,7,0,1,10.92
3172,4211333202,1,5,7,1,0,2.04
3173,4211271767,0,-4,-8,-2,2,10.4
3174,4211163459,1,-2,3,1,-1,-0.06
3175,4210386363,0,-2,-9,-5,-1,18.02
3176,4210410362,0,-4,-10,-4,-2,-1.74
3177,4210024201,0,-1,-1,-1,-2,5.98
3178,4209434907,0,-5,-5,0,0,-6.99
3179,4209319991,0,-3,-11,-2,-2,14.47
3180,4209304826,0,0,-4,-2,0,-16.8
3181,4208346494,1,7,10,3,1,2.74
3182,4208276877,1,2,2,1,-1,1.09
3183,4208188009,0,0,-2,-1,1,-2.31
3184,4208210254,0,-1,-5,0,-1,14.7
3185,4205716131,0,-4,-5,1,-1,-14.12
3186,4204883363,1,4,10,-1,1,-9.24
3187,4204811005,0,-8,-17,-2,-2,2.83
3188,4250915668,1,-1,-3,1,2,-12.41
3189,4249588405,1,7,12,1,0,-2.01
3190,4236318633,1,2,-1,-1,-2,3.33
3191,4236143960,0,1,3,2,-1,5.26
3192,4235988460,1,1,-3,-1,1,15.53
3193,4235839360,0,1,5,2,2,-7.48
3194,4234873382,0,-6,-11,-2,-2,0.71
3195,4234794394,0,-4,-9,-3,-1,5.46
3196,4232976510,0,-4,-3,-1,2,2.83
3197,4227454907,1,1,0,-2,0,3.91
3198,4227491517,1,0,4,0,-1,-6.15
3199,4227427763,0,1,3,0,-1,-1.3
3200,4225217235,0,3,-2,-2,-2,-16.21
3201,4222890445,1,7,15,0,0,14.04
3202,4222864953,1,0,3,1,2,-22.19
3203,4222743266,0,-2,3,-3,0,0.94
3204,4217189487,0,-6,-17,-4,-2,-0.54
3205,4217132102,1,2,4,-1,0,0.7
3206,4215879134,0,-2,0,-2,0,-7.49
3207,4208185738,0,-5,-11,-5,-2,6.51
3208,4192246462,1,0,1,3,2,9.62
3209,4187576223,0,-5,-4,-1,-1,-9.47
3210,4186671345,1,1,3,-1,0,-6.12
3211,4185094197,1,8,13,4,2,-5.9
3212,4179319059,1,0,3,2,1,0.55
3213,4174734206,1,5,13,3,-1,13.16
3214,4173513015,1,-1,-6,1,-1,-2.84
3215,4168157037,0,-1,4,0,2,15.94
3216,4162467570,1,-2,-6,1,-2,-7.93
3217,4161918194,1,5,11,1,1,2.81
3218,4161138687,0,-4,-10,-3,0,-1.76
3219,4159767530,1,5,8,1,1,-14.86
3220,4159468622,0,-3,-9,-2,0,-0.62
3221,4158471282,0,1,-1,0,0,0.38
3222,4158382024,0,-1,1,-1,0,14.71
3223,4157495277,1,2,9,1,-2,3.49
3224,4152705290,1,5,12,0,1,-5.58
3225,4152664093,0,0,-4,-1,0,-10.65
3226,4152644963,0,-1,-4,0,-1,7.77
3227,4150942929,1,5,14,2,1,-23.32
3228,4150568959,1,3,5,0,1,1.24
3229,4149767844,1,5,11,2,2,-7.33
3230,4149716272,1,10,17,3,2,0
3231,4149612781,1,-2,-5,0,-2,5.55
3232,4255941387,1,2,9,0,0,-6.92
3233,4255911101,0,-2,-3,0,0,1.83
3234,4255827131,0,-2,-2,0,-2,-2.02
3235,4255803720,1,3,-3,-1,0,14.1
3236,4255780604,1,9,20,2,1,0.19
3237,4255269858,0,-7,-13,-10,-3,17.4
3238,4255216993,0,1,2,-1,-1,-18.32
3239,4254247351,0,-3,-3,0,-1,-1.61
3240,4254192063,0,-10,-5,-7,1,1.95
3241,4253895272,0,-2,-5,-1,0,0.66
3242,4253880164,1,9,14,2,1,6.01
3243,4252269977,0,-1,-7,-1,-1,11.12
3244,4252233734,0,-6,-14,-2,0,-5.1
3245,4252155938,0,1,-5,-1,1,-3.42
3246,4251898807,0,-4,-13,-2,0,7.43
3247,4251861220,1,2,3,2,2,16.37
3248,4251373752,1,2,0,-1,0,-3.02
3249,4249454189,1,-1,-1,-1,-1,0.12
3250,4249209760,0,-3,-1,-1,0,-0.8
3251,4248415337,0,2,1,0,1,11.84
3252,4248112107,1,1,2,-1,1,-1.24
3253,4247958234,0,-7,-9,-2,-1,-8.49
3254,4247899644,1,0,2,0,0,-2.11
3255,4242756425,1,0,-2,2,0,12.46
3256,4242820311,0,0,-1,0,0,-8.28
3257,4242414593,1,2,3,-3,1,3.85
3258,4242328806,1,-2,-6,-1,1,-1.63
3259,4242333943,0,-6,-11,-3,0,-6.7
3260,4242047715,0,2,-2,-1,0,-0.32
3261,4239691264,1,0,-2,0,0,16.54
3262,4238788088,1,-3,-12,-3,0,-6.48
3263,4238760706,0,0,5,1,0,7.63
3264,4238202534,1,6,15,-3,0,-2.48
3265,4238068015,0,-7,-2,-7,-1,12.77
3266,4238052652,1,4,2,0,1,1
3267,4237956453,0,-7,-16,-1,0,5.67
3268,4233741850,1,-2,2,-1,-1,-5.51
3269,4232881867,1,7,20,1,0,-1.65
3270,4232401939,0,1,1,-2,2,7.09
3271,4229357713,0,0,1,-1,-1,5.91
3272,4225341936,1,3,0,-1,1,3.28
3273,4225530617,0,-2,-4,1,1,-0.95
3274,4225258242,0,-8,-10,-6,-1,14.24
3275,4225257155,1,6,9,3,1,0.1
3276,4224490952,0,-4,-8,-2,0,3.79
3277,4221366940,0,-11,-17,-4,-2,-14.8
3278,4221393182,0,-3,-7,0,0,7.71
3279,4221380013,1,7,10,2,1,19.38
3280,4221169371,0,-5,1,2,1,-7.43
3281,4221187309,0,-7,-9,-3,-1,-2.03
3282,4221160719,1,-3,0,0,0,-2.59
3283,4221079635,0,-6,-13,-2,-1,8.93
3284,4218710117,0,-10,-14,-4,-1,3.46
3285,4218362778,0,-4,-6,-4,-1,1.85
3286,4217499048,1,-5,-8,-1,-1,11.09
3287,4217408864,1,1,5,2,2,-8.3
3288,4217367716,1,5,14,-1,-1,6.12
3289,4216204260,0,-5,-9,0,-1,-8.55
3290,4216202771,1,5,8,-1,0,11.06
3291,4215989126,0,-4,-13,-4,0,8.08
3292,4215407567,1,3,6,0,0,-17.32
3293,4213994825,0,-5,-7,-1,-1,-9.58
3294,4214023377,1,15,6,1,1,-1.16
3295,4214030256,1,0,-4,-1,0,0.88
3296,4213553858,0,-1,-3,0,0,0.83
3297,4213468797,0,-23,-14,-6,0,16.34
3298,4213460883,1,7,4,0,-1,-2.22
3299,4213170470,0,-2,-6,-2,1,5.2
3300,4213046902,1,-1,-1,-1,-1,-4.11
3301,4211842530,1,4,21,1,0,16.63
3302,4211592985,0,1,3,0,0,1.34
3303,4211527285,0,-5,-6,-1,1,18.67
3304,4211563762,0,-6,-4,-1,1,12.64
3305,4210321212,0,-1,-8,-5,2,-4.66
3306,4210188799,1,-1,-3,1,-1,7.82
3307,4210154356,0,-6,-11,-2,-1,0.48
3308,4210120312,0,-8,-12,-1,-2,15.68
3309,4204489942,0,2,-5,0,0,3.52
3310,4204523508,0,-3,-1,-2,0,-13.75
3311,4204393909,1,3,2,-1,1,13.93
3312,4202862691,1,-2,-8,0,0,-4.47
3313,4202840036,0,-1,-12,-2,0,-2.51
3314,4202538989,1,5,8,1,0,-5.7
3315,4239180950,1,4,6,-1,2,1.72
3316,4238773525,0,-4,-9,0,-1,0
3317,4234330073,1,2,6,-1,1,-1.74
3318,4230434422,0,-4,-4,-2,-2,13.16
3319,4230380791,0,-4,-6,-3,1,-5.06
3320,4229712412,0,-2,-8,-2,-2,0.33
3321,4229551119,1,1,-3,-1,1,-7.95
3322,4229360060,1,6,10,0,1,-3.02
3323,4210140452,1,-1,-2,0,2,-4.43
3324,4210082663,1,3,7,1,2,12.24
3325,4209936429,1,3,6,1,0,2.43
3326,4208833455,0,-1,-5,-3,-2,-29.12
3327,4201515786,1,8,11,1,0,-4.27
3328,4201384795,1,1,-3,0,2,15.4
3329,4201363449,0,-3,0,-1,2,-20
3330,4195368883,1,-3,-1,-1,2,5.26
3331,4195343003,1,-1,0,2,1,4.01
3332,4195146824,0,-6,-18,-1,1,-1.95
3333,4195096786,1,3,4,3,2,15
3334,4195027657,0,-6,-7,-1,-2,-0.11
3335,4193151671,1,-4,-5,-1,-1,9.93
3336,4193056554,1,-1,0,-2,-1,-1.24
3337,4192982557,1,8,14,4,0,-13.45
3338,4192883090,0,-4,-13,-4,-2,4.02
3339,4192613917,0,-2,1,1,-1,-0.13
3340,4191802028,1,14,25,5,1,-16.31
3341,4191679086,1,4,6,1,-2,7.06
3342,4191670806,1,2,3,1,1,4.75
3343,4189460844,1,3,8,1,-2,-3.16
3344,4189384942,0,-2,-10,-1,-2,12.02
3345,4188058475,1,3,8,0,0,0.59
3346,4186330490,0,-7,-11,-3,-2,-7.98
3347,4183719110,1,2,1,0,-1,18.46
3348,4183695363,0,-1,-7,0,-2,4.32
3349,4183639300,0,-4,-5,-1,1,10.35
3350,4183372150,1,4,3,3,-2,2.6
3351,4182265140,0,-4,-6,-2,-2,1.81
3352,4181510431,0,-5,-9,-4,-1,-11.94
3353,4181222613,0,3,3,1,1,3.73
3354,4181133207,0,-1,0,-1,-2,-1.06
3355,4181034945,0,2,-1,-2,0,-18.77
3356,4179370296,1,7,11,1,2,36.45
3357,4177990921,1,2,4,0,0,7.67
3358,4177904389,0,-6,-10,0,1,6.53
3359,4177024261,1,2,6,-1,0,-6.25
3360,4176928593,1,2,0,-1,0,6.14
3361,4176953398,0,-1,-7,-1,2,10.02
3362,4176787296,1,0,4,2,-2,8.59
3363,4176548372,1,3,10,2,2,-5.31
3364,4176591492,0,-7,-17,-4,-2,3.73
3365,4176422481,0,-3,-5,1,1,-6.51
3366,4175722764,0,-11,-16,-6,-1,-12.01
3367,4175621205,1,11,17,2,2,1.59
3368,4174740764,0,-3,-6,-2,-1,-20.49
3369,4174687128,0,-4,-7,-2,-2,-21.08
3370,4174683596,1,2,0,0,-2,10.12
3371,4174598437,1,3,11,0,1,16.99
3372,4174583999,0,-3,-8,-2,-1,6.99
3373,4256806742,0,-7,-13,-5,-1,-12.85
3374,4256780253,0,-5,-5,-4,-2,-21.95
3375,4255385608,1,7,18,2,0,18.9
3376,4255199972,1,0,0,0,-1,-4.35
3377,4254805189,1,3,3,0,0,43.95
3378,4252723891,1,-1,-3,0,0,7.25
3379,4252463804,1,1,-1,-1,-1,-0.89
3380,4251126864,0,-12,-11,-11,-1,-0.05
3381,4249803161,0,1,8,1,2,-5.86
3382,4249727151,0,-3,-3,0,0,6.41
3383,4249030051,0,-5,-6,-2,-2,-8.33
3384,4247180033,1,8,14,3,2,-15.48
3385,4244501694,1,1,6,2,0,2.8
3386,4244356884,1,2,9,-1,2,5.64
3387,4244136027,1,1,7,0,1,15.83
3388,4244038071,1,1,2,0,-1,2.18
3389,4243828149,0,0,2,0,-1,11.61
3390,4243558424,0,-2,-4,-1,1,7.3
3391,4243194388,0,5,7,1,0,10.67
3392,4243058095,1,1,2,0,-1,-1.09
3393,4243101463,0,-6,-9,-3,1,-30.43
3394,4242833833,0,-14,-7,-8,0,9.37
3395,4241899550,0,-1,-6,0,-2,-6.23
3396,4241921998,0,4,9,2,1,4.89
3397,4241716947,0,0,-1,1,0,-9.82
3398,4241634028,1,0,3,-1,0,-3.03
3399,4241506305,1,-1,-3,0,0,-7.41
3400,4241391706,1,0,1,1,-1,9.8
3401,4241014540,1,0,1,-1,-1,13.81
3402,4239521937,0,-6,-10,0,-1,-13.55
3403,4239297658,0,-3,-11,0,-1,-2.83
3404,4239401655,0,-4,-10,0,-1,-6.33
3405,4239127024,0,2,-1,1,-2,-3.05
3406,4238887124,0,-1,-6,1,0,5.3
3407,4238659054,1,6,11,0,0,-1.7
3408,4238399929,1,-1,3,0,0,-4.89
3409,4238335876,1,7,12,2,0,-3.42
3410,4238231910,1,-1,2,0,0,-6.86
3411,4238054388,0,-3,-9,-2,0,9.02
3412,4237146876,0,-2,-5,-2,-1,-4.16
3413,4235397286,1,6,13,1,2,-1.08
3414,4234465246,1,4,3,0,2,4.72
3415,4234415787,0,-6,-7,-4,-1,-11.33
3416,4234301644,1,1,9,-1,1,-7.87
3417,4234204699,0,-5,-11,-1,-1,3.27
3418,4233043001,1,0,1,1,1,0.16
3419,4230448107,0,-1,-1,-1,1,-8.44
3420,4230446037,1,5,10,2,1,-4.26
3421,4230453469,0,1,3,1,1,-14.66
3422,4256673802,0,-3,-3,1,1,-12.19
3423,4256532832,1,-2,-4,-1,0,-17.05
3424,4256515030,1,2,4,1,-2,-2.52
3425,4255140314,0,2,1,-1,0,-12.78
3426,4254885739,0,-10,-18,-4,-2,-2.28
3427,4249358882,0,0,8,2,2,0.69
3428,4248449552,0,-2,-6,-1,-1,-3.52
